1,1,1
1,1,2
1,1,3
1,1,4
1,1,5
1,1,6
1,1,7
1,1,8
1,1,9
1,1,10
1,2,1
1,2,5
1,2,11
1,2,12
1,2,13
1,2,14
1,2,15
1,2,16
1,2,17
1,2,18
1,3,1
1,3,19
1,3,20
1,3,21
1,3,22
1,3,23
1,3,24
1,3,25
1,3,26
1,3,27
1,4,1
1,4,15
1,4,20
1,4,21
1,4,28
1,4,29
1,4,30
1,4,31
1,4,32
1,4,33
1,5,1
1,5,16
1,5,17
1,5,32
1,5,34
1,5,35
1,5,36
1,5,37
1,5,38
1,5,39
1,6,1
1,6,2
1,6,40
1,6,41
1,6,42
1,6,43
1,6,44
1,6,45
1,6,46
1,6,47
1,7,1
1,7,16
1,7,48
1,7,49
1,7,50
1,7,51
1,7,52
1,7,53
1,7,54
1,7,55
1,8,5
1,8,16
1,8,17
1,8,32
1,8,38
1,8,56
1,8,57
1,8,58
1,8,59
1,8,60
1,9,16
1,9,61
1,9,62
1,9,63
1,9,64
1,9,65
1,9,66
1,9,67
1,9,68
1,9,69
1,10,2
1,10,42
1,10,47
1,10,70
1,10,71
1,10,72
1,10,73
1,10,74
1,10,75
1,10,76
1,11,1
1,11,7
1,11,16
1,11,61
1,11,63
1,11,69
1,11,77
1,11,78
1,11,79
1,11,80
1,12,1
1,12,10
1,12,11
1,12,12
1,12,13
1,12,15
1,12,28
1,12,81
1,12,82
1,12,83
1,13,2
1,13,42
1,13,43
1,13,47
1,13,84
1,13,85
1,13,86
1,13,87
1,14,1
1,14,9
1,14,42
1,14,75
1,14,84
1,14,85
1,14,88
1,14,89
1,15,1
1,15,15
1,15,32
1,15,33
1,15,73
1,15,90
1,15,91
1,15,92
1,15,93
1,15,94
1,16,1
1,16,2
1,16,42
1,16,66
1,16,95
1,16,96
1,16,97
1,16,98
1,16,99
1,16,100
1,17,1
1,17,42
1,17,43
1,17,44
1,17,47
1,17,54
1,17,101
1,17,102
1,17,103
1,17,104
1,18,1
1,18,21
1,18,25
1,18,29
1,18,105
1,18,106
1,18,107
1,18,108
1,18,109
1,18,110
1,19,1
1,19,42
1,19,85
1,19,111
1,19,112
1,19,113
1,19,114
1,19,115
1,20,1
1,20,8
1,20,16
1,20,107
1,20,116
1,20,117
1,20,118
1,20,119
1,20,120
1,21,10
1,21,15
1,21,16
1,21,56
1,21,81
1,21,121
1,21,122
1,21,123
1,21,124
1,21,125
1,22,1
1,22,126
1,22,127
1,22,128
1,22,129
1,22,130
1,22,131
1,22,132
1,22,133
1,22,134
1,23,1
1,23,17
1,23,21
1,23,32
1,23,90
1,23,106
1,23,135
1,23,136
1,23,137
1,23,138
1,24,1
1,24,10
1,24,12
1,24,13
1,24,14
1,24,16
1,24,82
1,24,91
1,24,139
1,24,140
1,25,1
1,25,2
1,25,42
1,25,87
1,25,141
1,25,142
1,25,143
1,25,144
1,26,1
1,26,20
1,26,21
1,26,32
1,26,106
1,26,135
1,26,136
1,26,145
1,26,146
1,26,147
1,27,1
1,27,15
1,27,69
1,27,102
1,27,133
1,27,148
1,27,149
1,27,150
1,27,151
1,27,152
1,28,10
1,28,22
1,28,114
1,28,153
1,28,154
1,28,155
1,28,156
1,28,157
1,28,158
1,28,159
1,29,1
1,29,10
1,29,15
1,29,16
1,29,28
1,29,81
1,29,82
1,29,91
1,29,140
1,29,160
1,30,42
1,30,45
1,30,114
1,30,161
1,30,162
1,30,163
1,30,164
1,30,165
1,30,166
1,30,167
1,31,2
1,31,42
1,31,47
1,31,75
1,31,84
1,31,85
1,31,168
1,31,169
1,31,170
1,32,1
1,32,5
1,32,10
1,32,11
1,32,13
1,32,15
1,32,16
1,32,171
1,32,172
1,32,173
1,33,2
1,33,54
1,33,55
1,33,66
1,33,73
1,33,174
1,33,175
1,33,176
1,33,177
1,33,178
1,34,1
1,34,32
1,34,33
1,34,40
1,34,58
1,34,59
1,34,60
1,34,179
1,34,180
1,34,181
1,35,1
1,35,66
1,35,84
1,35,98
1,35,134
1,35,182
1,35,183
1,35,184
1,35,185
1,35,186
1,36,1
1,36,15
1,36,17
1,36,28
1,36,32
1,36,33
1,36,90
1,36,140
1,36,187
1,36,188
1,37,1
1,37,43
1,37,74
1,37,134
1,37,182
1,37,183
1,37,184
1,37,189
1,37,190
1,37,191
1,38,20
1,38,21
1,38,29
1,38,42
1,38,192
1,38,193
1,38,194
1,38,195
1,38,196
1,38,197
1,39,1
1,39,5
1,39,9
1,39,40
1,39,198
1,39,199
1,39,200
1,39,201
1,39,202
1,39,203
1,40,42
1,40,43
1,40,44
1,40,47
1,40,73
1,40,114
1,40,204
1,40,205
1,40,206
1,41,5
1,41,10
1,41,15
1,41,81
1,41,82
1,41,91
1,41,92
1,41,140
1,41,207
1,41,208
1,42,1
1,42,8
1,42,9
1,42,10
1,42,11
1,42,13
1,42,55
1,42,173
1,42,209
1,42,210
1,43,1
1,43,5
1,43,11
1,43,13
1,43,28
1,43,40
1,43,198
1,43,200
1,43,209
1,43,211
1,44,1
1,44,10
1,44,11
1,44,16
1,44,70
1,44,175
1,44,212
1,44,213
1,44,214
1,44,215
1,45,5
1,45,9
1,45,10
1,45,11
1,45,69
1,45,70
1,45,98
1,45,216
1,45,217
1,45,218
1,46,10
1,46,11
1,46,12
1,46,13
1,46,15
1,46,81
1,46,210
1,46,219
1,46,220
1,46,221
1,47,1
1,47,17
1,47,42
1,47,46
1,47,47
1,47,222
1,47,223
1,47,224
1,47,225
1,47,226
1,48,1
1,48,11
1,48,12
1,48,14
1,48,15
1,48,16
1,48,91
1,48,227
1,48,228
1,48,229
1,49,2
1,49,10
1,49,73
1,49,109
1,49,123
1,49,175
1,49,230
1,49,231
1,49,232
1,49,233
1,50,15
1,50,16
1,50,17
1,50,32
1,50,146
1,50,234
1,50,235
1,50,236
1,50,237
1,51,1
1,51,57
1,51,64
1,51,69
1,51,73
1,51,148
1,51,238
1,51,239
1,51,240
1,51,241
1,52,2
1,52,8
1,52,47
1,52,54
1,52,76
1,52,119
1,52,156
1,52,242
1,52,243
1,52,244
1,53,54
1,53,70
1,53,134
1,53,245
1,53,246
1,53,247
1,53,248
1,53,249
1,53,250
1,54,1
1,54,6
1,54,9
1,54,12
1,54,13
1,54,15
1,54,148
1,54,251
1,54,252
1,54,253
1,55,1
1,55,6
1,55,15
1,55,16
1,55,17
1,55,32
1,55,237
1,55,254
1,55,255
1,55,256
1,56,73
1,56,141
1,56,144
1,56,257
1,56,258
1,56,259
1,56,260
1,56,261
1,56,262
1,57,1
1,57,17
1,57,20
1,57,21
1,57,106
1,57,175
1,57,249
1,57,263
1,57,264
1,57,265
1,58,2
1,58,42
1,58,43
1,58,47
1,58,173
1,58,266
1,58,267
1,58,268
1,58,269
1,58,270
1,59,22
1,59,40
1,59,41
1,59,42
1,59,157
1,59,163
1,59,271
1,59,272
1,59,273
1,59,274
1,60,1
1,60,2
1,60,42
1,60,43
1,60,44
1,60,70
1,60,73
1,60,275
1,61,1
1,61,10
1,61,12
1,61,15
1,61,16
1,61,82
1,61,123
1,61,140
1,61,276
1,62,1
1,62,10
1,62,11
1,62,12
1,62,13
1,62,16
1,62,54
1,62,172
1,62,173
1,62,230
1,63,1
1,63,12
1,63,13
1,63,14
1,63,175
1,63,277
1,63,278
1,63,279
1,63,280
1,63,281
1,64,15
1,64,17
1,64,20
1,64,21
1,64,28
1,64,32
1,64,195
1,64,282
1,64,283
1,64,284
1,65,1
1,65,17
1,65,20
1,65,21
1,65,25
1,65,67
1,65,98
1,65,285
1,65,286
1,65,287
1,66,1
1,66,10
1,66,16
1,66,22
1,66,66
1,66,68
1,66,235
1,66,288
1,66,289
1,66,290
1,67,20
1,67,27
1,67,32
1,67,90
1,67,106
1,67,135
1,67,146
1,67,291
1,67,292
1,67,293
1,68,2
1,68,10
1,68,42
1,68,55
1,68,84
1,68,85
1,68,107
1,68,223
1,68,294
1,68,295
1,69,42
1,69,43
1,69,45
1,69,47
1,69,84
1,69,85
1,69,164
1,69,296
1,69,297
1,69,298
1,70,16
1,70,64
1,70,66
1,70,69
1,70,299
1,70,300
1,70,301
1,70,302
1,70,303
1,70,304
1,71,1
1,71,8
1,71,11
1,71,16
1,71,17
1,71,209
1,71,305
1,72,1
1,72,12
1,72,14
1,72,15
1,72,16
1,72,28
1,72,56
1,72,91
1,72,306
1,72,307
1,73,2
1,73,8
1,73,69
1,73,119
1,73,141
1,73,202
1,73,308
1,73,309
1,73,310
1,73,311
1,74,1
1,74,74
1,74,84
1,74,85
1,74,141
1,74,144
1,74,223
1,74,312
1,74,313
1,74,314
1,75,5
1,75,10
1,75,11
1,75,12
1,75,13
1,75,14
1,75,15
1,75,69
1,75,315
1,75,316
1,76,73
1,76,101
1,76,258
1,76,317
1,76,318
1,76,319
1,76,320
1,76,321
1,76,322
1,76,323
1,77,42
1,77,43
1,77,44
1,77,47
1,77,66
1,77,114
1,77,154
1,77,205
1,77,253
1,77,324
1,78,17
1,78,19
1,78,21
1,78,23
1,78,25
1,78,106
1,78,108
1,78,249
1,78,263
1,78,273
1,79,74
1,79,98
1,79,134
1,79,164
1,79,174
1,79,286
1,79,325
1,79,326
1,79,327
1,79,328
1,80,1
1,80,42
1,80,43
1,80,47
1,80,114
1,80,163
1,80,329
1,80,330
1,81,1
1,81,8
1,81,10
1,81,11
1,81,12
1,81,13
1,81,15
1,81,16
1,81,172
1,81,173
1,82,1
1,82,2
1,82,22
1,82,40
1,82,87
1,82,203
1,82,331
1,82,332
1,82,333
1,83,1
1,83,9
1,83,10
1,83,11
1,83,12
1,83,13
1,83,14
1,83,16
1,83,69
1,83,148
1,84,1
1,84,15
1,84,109
1,84,128
1,84,129
1,84,131
1,84,132
1,84,133
1,84,334
1,84,335
1,85,1
1,85,5
1,85,16
1,85,98
1,85,336
1,85,337
1,85,338
1,85,339
1,85,340
1,86,1
1,86,8
1,86,10
1,86,11
1,86,13
1,86,119
1,86,341
1,86,342
1,86,343
1,86,344
1,87,1
1,87,42
1,87,47
1,87,84
1,87,85
1,87,112
1,87,132
1,87,134
1,87,345
1,87,346
1,88,42
1,88,43
1,88,44
1,88,47
1,88,256
1,88,310
1,88,347
1,88,348
1,88,349
1,88,350
1,89,10
1,89,22
1,89,40
1,89,42
1,89,69
1,89,98
1,89,213
1,89,269
1,89,351
1,90,1
1,90,17
1,90,20
1,90,21
1,90,29
1,90,32
1,90,106
1,90,135
1,90,291
1,90,352
1,91,1
1,91,103
1,91,185
1,91,189
1,91,353
1,91,354
1,91,355
1,91,356
1,91,357
1,91,358
1,92,42
1,92,70
1,92,258
1,92,259
1,92,262
1,92,326
1,92,327
1,92,359
1,92,360
1,92,361
1,93,1
1,93,5
1,93,10
1,93,12
1,93,13
1,93,15
1,93,16
1,93,78
1,93,117
1,93,362
1,94,1
1,94,16
1,94,61
1,94,363
1,94,364
1,95,1
1,95,54
1,95,182
1,95,183
1,95,185
1,95,189
1,95,365
1,95,366
1,95,367
1,95,368
1,96,1
1,96,5
1,96,10
1,96,15
1,96,16
1,96,28
1,96,81
1,96,221
1,96,369
1,96,370
1,97,42
1,97,73
1,97,205
1,97,259
1,97,279
1,97,371
1,97,372
1,97,373
1,98,1
1,98,42
1,98,43
1,98,47
1,98,86
1,98,87
1,98,168
1,98,205
1,98,374
1,98,375
1,99,9
1,99,10
1,99,11
1,99,13
1,99,15
1,99,16
1,99,102
1,99,119
1,99,202
1,99,311
1,100,2
1,100,42
1,100,54
1,100,67
1,100,69
1,100,84
1,100,85
1,100,310
1,100,376
1,100,377
2,101,378
2,101,379
2,101,380
2,101,381
2,102,379
2,102,380
2,102,381
2,102,382
2,103,379
2,103,380
2,103,383
2,104,379
2,104,380
2,104,381
2,104,384
2,105,379
2,105,380
2,105,381
2,105,384
2,106,379
2,106,380
2,106,383
2,107,378
2,107,379
2,107,380
2,108,379
2,108,380
2,108,381
2,108,385
2,109,379
2,109,380
2,109,383
2,110,379
2,110,380
2,110,383
2,111,148
2,112,379
2,112,380
2,112,381
2,112,385
2,114,379
2,114,380
2,114,381
2,114,386
2,115,148
2,116,379
2,116,380
2,116,383
2,117,379
2,117,380
2,117,383
2,118,379
2,118,380
2,118,383
2,119,379
2,119,380
2,119,383
2,120,379
2,120,380
2,120,381
2,120,386
2,122,379
2,122,380
2,122,383
2,123,379
2,123,380
2,123,383
2,124,379
2,124,380
2,124,383
2,125,379
2,125,380
2,125,383
2,127,379
2,127,380
2,127,381
2,127,387
2,128,379
2,128,380
2,128,383
2,129,379
2,129,380
2,129,381
2,129,386
2,130,379
2,130,380
2,130,383
2,131,148
2,132,148
2,133,379
2,133,380
2,133,383
2,134,148
2,135,379
2,135,380
2,135,383
2,136,379
2,136,380
2,136,381
2,136,382
2,137,379
2,137,380
2,137,383
2,138,379
2,138,380
2,138,383
2,140,379
2,140,380
2,140,383
2,141,379
2,141,380
2,141,383
2,142,378
2,142,379
2,142,380
2,143,378
2,143,379
2,143,380
2,143,381
2,145,148
2,146,148
2,147,379
2,147,380
2,147,381
2,147,385
2,148,148
2,150,379
2,150,380
2,150,383
2,151,148
2,152,378
2,152,379
2,152,380
2,152,381
2,153,379
2,153,380
2,153,383
2,154,379
2,154,380
2,154,381
2,154,384
2,156,378
2,156,379
2,156,380
2,156,381
2,157,379
2,157,380
2,157,383
2,158,379
2,158,380
2,158,383
2,159,379
2,159,380
2,159,381
2,159,385
2,160,148
2,161,378
2,161,379
2,161,380
2,161,381
2,162,379
2,162,380
2,162,383
2,163,379
2,163,380
2,163,381
2,163,386
2,164,148
2,165,148
2,166,379
2,166,380
2,166,381
2,166,382
2,167,148
2,168,148
2,169,148
2,170,379
2,170,380
2,170,381
2,170,386
2,171,379
2,171,380
2,171,381
2,171,382
2,172,379
2,172,380
2,172,383
2,173,379
2,173,380
2,173,383
2,174,379
2,174,380
2,174,383
2,175,148
2,176,148
2,177,379
2,177,380
2,177,381
2,177,382
2,178,379
2,178,380
2,178,381
2,178,388
2,179,148
2,181,379
2,181,380
2,181,381
2,181,387
2,183,148
2,185,379
2,185,380
2,185,383
2,186,378
2,186,379
2,186,380
2,187,148
2,188,379
2,188,380
2,188,381
2,188,388
2,189,379
2,189,380
2,189,381
2,189,385
2,190,379
2,190,380
2,190,383
2,191,379
2,191,380
2,191,381
2,191,385
2,192,148
2,193,379
2,193,380
2,193,381
2,193,386
2,194,148
2,195,378
2,195,379
2,195,380
2,195,381
2,196,379
2,196,380
2,196,381
2,196,385
2,197,379
2,197,380
2,197,381
2,197,384
2,198,148
2,199,148
2,200,148
3,201,175
3,201,389
3,201,390
3,201,391
3,201,392
3,201,393
3,201,394
3,201,395
3,201,396
3,201,397
3,202,205
3,202,398
3,202,399
3,202,400
3,202,401
3,202,402
3,202,403
3,202,404
3,202,405
3,202,406
3,203,102
3,203,175
3,203,191
3,203,370
3,203,407
3,203,408
3,203,409
3,203,410
3,203,411
3,203,412
3,204,220
3,204,400
3,204,413
3,204,414
3,204,415
3,204,416
3,204,417
3,204,418
3,204,419
3,204,420
3,205,389
3,205,390
3,205,391
3,205,392
3,205,393
3,205,394
3,205,395
3,205,396
3,205,421
3,205,422
3,206,109
3,206,400
3,206,416
3,206,423
3,206,424
3,206,425
3,206,426
3,206,427
3,206,428
3,206,429
3,207,148
3,207,207
3,207,428
3,207,430
3,207,431
3,207,432
3,207,433
3,207,434
3,207,435
3,207,436
3,208,16
3,208,109
3,208,220
3,208,414
3,208,415
3,208,437
3,208,438
3,208,439
3,208,440
3,208,441
3,209,109
3,209,213
3,209,394
3,209,400
3,209,416
3,209,442
3,209,443
3,209,444
3,209,445
3,209,446
3,210,109
3,210,400
3,210,416
3,210,447
3,210,448
3,210,449
3,210,450
3,210,451
3,210,452
3,210,453
3,211,109
3,211,400
3,211,416
3,211,429
3,211,447
3,211,451
3,211,452
3,211,454
3,211,455
3,211,456
3,212,16
3,212,109
3,212,414
3,212,416
3,212,457
3,212,458
3,212,459
3,212,460
3,212,461
3,212,462
3,213,109
3,213,416
3,213,463
3,213,464
3,213,465
3,213,466
3,213,467
3,213,468
